iteracja,id_czastki,x,y,fitness
109,12,6.6096,1.1934,26.4000
109,13,6.7385,1.4875,26.4000
109,14,6.5962,1.1250,26.4000
109,15,6.4546,1.5567,26.4000
109,16,6.7430,1.0540,26.4000
109,17,6.6745,1.2224,26.4000
109,18,6.5651,1.6856,26.4000
109,19,6.6406,1.2005,26.4000
110,0,6.4823,1.2634,26.4000
110,1,6.6370,1.2528,26.4000
110,2,6.6549,1.2988,26.4000
110,3,6.8864,1.1836,26.4000
110,4,6.6829,1.2010,26.4000
110,5,6.7274,1.2330,26.4000
110,6,6.7739,1.2735,26.4000
110,7,6.7745,1.2053,26.4000
110,8,6.6761,1.2844,26.4000
110,9,6.8558,1.1749,26.4000
110,10,6.4800,1.1940,26.4000
110,11,6.8086,1.2026,26.4000
110,12,6.5844,1.1820,26.4000
110,13,6.7478,1.4769,26.4000
110,14,6.2101,1.1202,26.4000
110,15,6.5763,1.3827,26.4000
110,16,6.7474,1.1999,26.4000
110,17,6.6784,1.2191,26.4000
110,18,6.5612,1.6607,26.4000
110,19,6.6645,1.2191,26.4000
111,0,6.6658,1.2413,26.4000
111,1,6.5067,1.2029,26.4000
111,2,6.5982,1.3012,26.4000
111,3,6.7813,1.1961,26.4000
111,4,6.5560,1.2150,26.4000
111,5,6.7274,1.2330,26.4000
111,6,6.7722,1.2401,26.4000
111,7,6.7836,1.2765,26.4000
111,8,6.6089,1.2954,26.4000
111,9,6.8346,1.1201,26.4000
111,10,6.5005,1.1843,26.4000
111,11,6.7427,1.1883,26.4000
111,12,6.6081,1.1803,26.4000
111,13,6.7440,1.4241,26.4000
111,14,6.0603,1.2065,26.4000
111,15,6.5283,1.4030,26.4000
111,16,6.8399,1.2637,26.4000
111,17,6.7260,1.2148,26.4000
111,18,6.4146,1.2474,26.4000
111,19,6.4506,1.1930,26.4000
112,0,6.7579,1.2542,26.4000
112,1,6.5023,1.0357,26.4000
112,2,6.5206,1.2786,26.4000
112,3,6.8088,1.2143,26.4000
112,4,6.4476,1.2091,26.4000
112,5,6.7274,1.2330,26.4000
112,6,6.8414,1.2190,26.4000
112,7,6.7363,1.2229,26.4000
112,8,6.5581,1.2449,26.4000
112,9,6.8714,1.0927,26.4000
112,10,6.7138,1.2106,26.4000
112,11,6.8162,1.1971,26.4000
112,12,6.5750,1.2020,26.4000
112,13,6.7363,1.4967,26.4000
112,14,6.5901,1.2187,26.4000
112,15,6.4641,1.3717,26.4000
112,16,6.8833,1.1579,26.4000
112,17,6.6891,1.2229,26.4000
112,18,6.3299,1.1728,26.4000
112,19,6.5633,1.1955,26.4000
113,0,6.5353,1.2474,26.4000
113,1,6.6114,1.0676,26.4000
113,2,6.3294,1.2498,26.4000
113,3,6.9543,1.2190,26.4000
113,4,6.3100,1.2143,26.4000
113,5,6.7274,1.2330,26.4000
113,6,6.8056,1.2533,26.4000
113,7,6.7921,1.0884,26.4000
113,8,6.6604,1.2642,26.4000
113,9,6.8104,1.1243,26.4000
113,10,6.8267,1.2379,26.4000
113,11,6.8312,1.2100,26.4000
113,12,6.6437,1.1863,26.4000
113,13,6.7461,1.5101,26.4000
113,14,6.6033,1.1070,26.4000
113,15,6.4877,1.5162,26.4000
113,16,6.8351,1.1473,26.4000
113,17,6.6600,1.2228,26.4000
113,18,6.5182,1.1869,26.4000
113,19,6.6782,1.2052,26.4000
114,0,6.3553,1.2567,26.4000
114,1,6.5766,1.1088,26.4000
114,2,6.2715,1.2339,26.4000
114,3,6.8733,1.2179,26.4000
114,4,6.3519,1.2142,26.4000
114,5,6.7274,1.2330,26.4000
114,6,6.7732,1.2758,26.4000
114,7,6.8098,1.1143,26.4000
114,8,6.6146,1.2976,26.4000
114,9,6.8038,1.1287,26.4000
114,10,6.6005,1.2273,26.4000
114,11,6.7731,1.2171,26.4000
114,12,6.6950,1.2024,26.4000
114,13,6.7374,1.4689,26.4000
114,14,6.4084,1.0580,26.4000
114,15,6.6596,1.4994,26.4000
114,16,6.7198,1.1217,26.4000
114,17,6.6656,1.2178,26.4000
114,18,6.6888,1.6080,26.4000
114,19,6.7270,1.2130,26.4000
115,0,6.3401,1.2554,26.4000
115,1,6.5347,1.1344,26.4000
115,2,6.5412,1.2605,26.4000
115,3,6.8030,1.2202,26.4000
115,4,6.4821,1.2250,26.4000
115,5,6.7274,1.2330,26.4000
115,6,6.7846,1.2647,26.4000
115,7,6.7640,1.1437,26.4000
115,8,6.6794,1.2796,26.4000
115,9,6.8063,1.1469,26.4000
115,10,6.5028,1.2085,26.4000
115,11,6.7160,1.2179,26.4000
115,12,6.6662,1.2152,26.4000
115,13,6.7361,1.4980,26.4000
115,14,6.3431,1.1045,26.4000
115,15,6.7780,1.4245,26.4000
115,16,6.8116,1.0604,26.4000
115,17,6.7099,1.2107,26.4000
115,18,6.7595,1.7865,26.4000
115,19,6.7159,1.2037,26.4000
116,0,6.6207,1.2526,26.4000
116,1,6.4603,1.1138,26.4000
116,2,6.6165,1.2675,26.4000
116,3,6.8187,1.2176,26.4000
116,4,6.7789,1.2184,26.4000
116,5,6.7274,1.2330,26.4000
116,6,6.8377,1.2462,26.4000
116,7,6.8242,1.1373,26.4000
116,8,6.6997,1.2548,26.4000
116,9,6.8405,1.1375,26.4000
116,10,6.4707,1.1941,26.4000
116,11,6.7926,1.2219,26.4000
116,12,6.6154,1.1834,26.4000
116,13,6.7353,1.3717,26.4000
116,14,6.5099,1.1382,26.4000
116,15,6.8082,1.4695,26.4000
116,16,6.8726,1.1067,26.4000
116,17,6.7213,1.2274,26.4000
116,18,6.2779,1.3145,26.4000
116,19,6.4071,1.1990,26.4000
117,0,6.2782,1.2613,26.4000
117,1,6.4637,1.1155,26.4000
117,2,6.7237,1.2846,26.4000
117,3,6.7999,1.2033,26.4000
117,4,6.2038,1.2184,26.4000
117,5,6.7274,1.2330,26.4000
117,6,6.8628,1.2633,26.4000
117,7,6.8447,1.1066,26.4000
117,8,6.6467,1.2454,26.4000
117,9,6.8873,1.1486,26.4000
117,10,6.5626,1.1914,26.4000
117,11,6.8516,1.2096,26.4000
117,12,6.5879,1.1961,26.4000
117,13,6.7502,1.2694,26.4000
117,14,6.7006,1.1243,26.4000
117,15,6.6535,1.3586,26.4000
117,16,6.8254,1.1360,26.4000
117,17,6.7267,1.2313,26.4000
117,18,6.1392,1.1076,26.4000
117,19,6.5626,1.2050,26.4000
118,0,6.0474,1.2510,26.4000
118,1,6.5151,1.1956,26.4000
118,2,6.6120,1.2698,26.4000
118,3,6.9017,1.1928,26.4000
118,4,6.2640,1.2094,26.4000
118,5,6.7274,1.2330,26.4000
118,6,6.7462,1.2584,26.4000
118,7,6.7626,1.1686,26.4000
118,8,6.6674,1.2569,26.4000
118,9,6.8428,1.1756,26.4000
118,10,6.6926,1.2097,26.4000
118,11,6.8335,1.1928,26.4000
118,12,6.6340,1.1983,26.4000
118,13,6.7497,1.4086,26.4000
118,14,6.6150,1.0742,26.4000
118,15,6.5064,1.2856,26.4000
118,16,6.8457,1.0820,26.4000
118,17,6.6556,1.2194,26.4000
118,18,6.5941,1.5300,26.4000
118,19,6.7484,1.1947,26.4000
119,0,6.2963,1.2469,26.4000
119,1,6.4350,1.0823,26.4000
119,2,6.3405,1.2764,26.4000
119,3,6.8645,1.1996,26.4000
119,4,6.3836,1.2135,26.4000
119,5,6.7274,1.2330,26.4000
119,6,6.7218,1.2436,26.4000
119,7,6.7455,1.1686,26.4000
119,8,6.6880,1.2975,26.4000
119,9,6.7614,1.1181,26.4000
119,10,6.6711,1.2218,26.4000
119,11,6.7307,1.2163,26.4000
119,12,6.6344,1.2246,26.4000
119,13,6.7318,1.4876,26.4000
119,14,6.3531,1.0473,26.4000
119,15,6.5669,1.2712,26.4000
119,16,6.7744,1.1462,26.4000
119,17,6.6388,1.2044,26.4000
119,18,6.5912,1.7299,26.4000
119,19,6.7119,1.1962,26.4000
120,0,6.4501,1.2581,26.4000
120,1,6.6423,1.1204,26.4000
120,2,6.2810,1.2656,26.4000
120,3,6.9189,1.1772,26.4000
120,4,6.5132,1.2306,26.4000
120,5,6.7274,1.2330,26.4000
120,6,6.7903,1.2580,26.4000
120,7,6.7759,1.1534,26.4000
120,8,6.5838,1.2615,26.4000
120,9,6.7203,1.0647,26.4000
120,10,6.6427,1.2127,26.4000
120,11,6.6956,1.2186,26.4000
120,12,6.5910,1.2250,26.4000
120,13,6.7428,1.4344,26.4000
120,14,6.4824,1.1064,26.4000
120,15,6.5874,1.2513,26.4000
120,16,6.8436,1.2182,26.4000
120,17,6.6573,1.2006,26.4000
120,18,6.6619,1.6517,26.4000
120,19,6.6120,1.1876,26.4000
121,0,6.4959,1.2546,26.4000
121,1,6.7173,1.1441,26.4000
121,2,6.4892,1.2641,26.4000
121,3,6.8252,1.1814,26.4000
121,4,6.4497,1.2318,26.4000
121,5,6.7274,1.2330,26.4000
121,6,6.8048,1.2523,26.4000
121,7,6.8172,1.1285,26.4000
121,8,6.5705,1.2294,26.4000
121,9,6.7849,1.0904,26.4000
121,10,6.6986,1.1995,26.4000
121,11,6.8114,1.2033,26.4000
121,12,6.6645,1.2138,26.4000
121,13,6.7425,1.4070,26.4000
121,14,6.6507,1.2474,26.4000
121,15,6.6256,1.3845,26.4000
121,16,6.8107,1.1195,26.4000
121,17,6.6669,1.2151,26.4000
121,18,6.3428,1.3113,26.4000
121,19,6.4525,1.2187,26.4000
122,0,6.4242,1.2557,26.4000
122,1,6.4727,1.2146,26.4000
122,2,6.6095,1.2735,26.4000
122,3,6.7549,1.1820,26.4000
122,4,6.4750,1.1991,26.4000
122,5,6.7274,1.2330,26.4000
122,6,6.8369,1.2745,26.4000
122,7,6.8022,1.1876,26.4000
122,8,6.5939,1.2533,26.4000
122,9,6.8979,1.1117,26.4000
122,10,6.4978,1.1908,26.4000
122,11,6.8725,1.2141,26.4000
122,12,6.6118,1.2044,26.4000
122,13,6.7336,1.3233,26.4000
122,14,6.3794,1.2573,26.4000
122,15,6.6905,1.4467,26.4000
122,16,6.8953,1.1465,26.4000
122,17,6.6981,1.2354,26.4000
122,18,6.3868,1.3272,26.4000
122,19,6.4172,1.2270,26.4000
123,0,6.3835,1.2545,26.4000
123,1,6.3446,1.1619,26.4000
123,2,6.5996,1.2749,26.4000
123,3,6.7735,1.1830,26.4000
123,4,6.4545,1.1876,26.4000
123,5,6.7274,1.2330,26.4000
123,6,6.8077,1.2547,26.4000
123,7,6.8279,1.1490,26.4000
123,8,6.6270,1.2953,26.4000
123,9,6.9040,1.2376,26.4000
123,10,6.5904,1.2002,26.4000
123,11,6.7786,1.2191,26.4000
123,12,6.6046,1.1907,26.4000
123,13,6.7400,1.5011,26.4000
123,14,6.4868,1.1208,26.4000
123,15,6.7071,1.3952,26.4000
123,16,6.8714,1.1078,26.4000
123,17,6.6936,1.2375,26.4000
123,18,6.5587,1.3077,26.4000
123,19,6.6063,1.2166,26.4000
124,0,6.3185,1.2655,26.4000
124,1,6.4846,1.0429,26.4000
124,2,6.4716,1.2601,26.4000
124,3,6.8388,1.1813,26.4000
124,4,6.2695,1.1987,26.4000
124,5,6.7274,1.2330,26.4000
124,6,6.7879,1.2331,26.4000
124,7,6.7786,1.0881,26.4000
124,8,6.6392,1.2869,26.4000
124,9,6.9094,1.1760,26.4000
124,10,6.7450,1.2260,26.4000
124,11,6.7689,1.2027,26.4000
124,12,6.5685,1.1880,26.4000
124,13,6.7466,1.6083,26.4000
124,14,6.5464,1.0592,26.4000
124,15,6.4089,1.3995,26.4000
124,16,6.8949,1.1960,26.4000
124,17,6.7177,1.2189,26.4000
124,18,6.5410,1.5132,26.4000
124,19,6.6990,1.2113,26.4000
125,0,6.5508,1.2722,26.4000
125,1,6.5900,1.1079,26.4000
125,2,6.4164,1.2351,26.4000
125,3,6.9066,1.1953,26.4000
125,4,6.2031,1.2246,26.4000
125,5,6.7274,1.2330,26.4000
125,6,6.8078,1.2585,26.4000
125,7,6.7629,1.1461,26.4000
125,8,6.6148,1.2964,26.4000
125,9,6.8864,1.0810,26.4000
125,10,6.5764,1.2366,26.4000
125,11,6.7765,1.1944,26.4000
125,12,6.5517,1.1751,26.4000
125,13,6.7436,1.5441,26.4000
125,14,6.6362,1.1501,26.4000
125,15,6.2865,1.3493,26.4000
125,16,6.8677,1.0970,26.4000
125,17,6.7048,1.2070,26.4000
125,18,6.5404,1.4534,26.4000
125,19,6.6916,1.1800,26.4000
126,0,6.6359,1.2490,26.4000
126,1,6.3803,1.0658,26.4000
126,2,6.5948,1.2271,26.4000
126,3,6.8918,1.1877,26.4000
126,4,6.2259,1.2329,26.4000
126,5,6.7274,1.2330,26.4000
126,6,6.8226,1.2601,26.4000
126,7,6.7777,1.2225,26.4000
126,8,6.5764,1.2542,26.4000
126,9,6.8503,1.1166,26.4000
126,10,6.4014,1.2357,26.4000
126,11,6.8091,1.2127,26.4000
126,12,6.5312,1.1770,26.4000
126,13,6.7328,1.3232,26.4000
126,14,6.6538,1.1461,26.4000
126,15,6.5876,1.3029,26.4000
126,16,6.8085,1.1167,26.4000
126,17,6.6682,1.2148,26.4000
126,18,6.4975,1.2526,26.4000
126,19,6.4843,1.1990,26.4000
127,0,6.4433,1.2467,26.4000
127,1,6.4682,1.0841,26.4000
127,2,6.4319,1.2845,26.4000
127,3,6.8075,1.1980,26.4000
127,4,6.5751,1.2206,26.4000
127,5,6.7274,1.2330,26.4000
127,6,6.8003,1.2527,26.4000
127,7,6.8290,1.2413,26.4000
127,8,6.5490,1.2277,26.4000
127,9,6.8037,1.1887,26.4000
127,10,6.6605,1.1965,26.4000
127,11,6.8160,1.2145,26.4000
127,12,6.6878,1.1809,26.4000
127,13,6.7352,1.3214,26.4000
127,14,6.6944,1.0733,26.4000
127,15,6.7604,1.3909,26.4000
127,16,6.8100,1.1478,26.4000
127,17,6.6724,1.2129,26.4000
127,18,6.5578,1.3592,26.4000
127,19,6.3674,1.2243,26.4000
128,0,6.4513,1.2400,26.4000
128,1,6.4994,1.1521,26.4000
128,2,6.4036,1.3034,26.4000
128,3,6.9022,1.2239,26.4000
128,4,6.2609,1.2142,26.4000
128,5,6.7274,1.2330,26.4000
128,6,6.7881,1.2649,26.4000
128,7,6.8476,1.2356,26.4000
128,8,6.5527,1.2521,26.4000
128,9,6.8382,1.1269,26.4000
128,10,6.7796,1.1814,26.4000
128,11,6.8519,1.2118,26.4000
128,12,6.6720,1.2046,26.4000
128,13,6.7353,1.5690,26.4000
128,14,6.5204,1.0995,26.4000
128,15,6.5623,1.5386,26.4000
128,16,6.8780,1.1530,26.4000
128,17,6.6791,1.2158,26.4000
128,18,6.4588,1.4636,26.4000
128,19,6.5002,1.2094,26.4000
129,0,6.4826,1.2526,26.4000
129,1,6.5650,1.1325,26.4000
129,2,6.4486,1.2572,26.4000
129,3,6.8450,1.1779,26.4000
129,4,5.9041,1.2019,26.2100
129,5,6.7274,1.2330,26.4000
129,6,6.8015,1.2652,26.4000
129,7,6.8381,1.1007,26.4000
129,8,6.6300,1.2942,26.4000
129,9,6.8786,1.0900,26.4000
129,10,6.5793,1.2073,26.4000
129,11,6.7860,1.2037,26.4000
129,12,6.5496,1.2252,26.4000
129,13,6.7395,1.5658,26.4000
129,14,6.3297,1.1434,26.4000
129,15,6.4393,1.3978,26.4000
129,16,6.7807,1.1645,26.4000
129,17,6.6838,1.2175,26.4000
129,18,6.2682,1.5208,26.4000
129,19,6.5734,1.1896,26.4000
130,0,6.2677,1.2639,26.4000
130,1,6.6517,1.1099,26.4000
130,2,6.7132,1.2231,26.4000
130,3,6.8598,1.1415,26.4000
130,4,6.3276,1.2213,26.4000
130,5,6.7274,1.2330,26.4000
130,6,6.8186,1.2462,26.4000
130,7,6.7280,1.1338,26.4000
130,8,6.7419,1.2985,26.4000
130,9,6.7689,1.1303,26.4000
130,10,6.4424,1.2324,26.4000
130,11,6.7663,1.2031,26.4000
130,12,6.6345,1.2229,26.4000
130,13,6.7470,1.4158,26.4000
130,14,6.4586,1.1514,26.4000
130,15,6.4895,1.4078,26.4000
130,16,6.7952,1.2281,26.4000
130,17,6.6946,1.2298,26.4000
130,18,6.4669,1.4011,26.4000
130,19,6.5596,1.1805,26.4000
131,0,6.2721,1.2463,26.4000
131,1,6.5163,1.1434,26.4000
131,2,6.6504,1.2672,26.4000
131,3,6.7780,1.1912,26.4000
131,4,6.5526,1.2161,26.4000
131,5,6.7274,1.2330,26.4000
131,6,6.8021,1.2545,26.4000
131,7,6.8021,1.1539,26.4000
131,8,6.6029,1.2617,26.4000
131,9,6.8003,1.1445,26.4000
131,10,6.4179,1.2375,26.4000
131,11,6.8034,1.2211,26.4000
131,12,6.6219,1.2274,26.4000
131,13,6.7522,1.4323,26.4000
131,14,6.4224,1.1583,26.4000
131,15,6.5750,1.2849,26.4000
131,16,6.8677,1.1950,26.4000
131,17,6.6939,1.2279,26.4000
131,18,6.5541,1.3998,26.4000
131,19,6.6019,1.1918,26.4000
132,0,6.5607,1.2308,26.4000
132,1,6.4365,1.1928,26.4000
132,2,6.6017,1.3046,26.4000
132,3,6.8092,1.1872,26.4000
132,4,6.2976,1.2111,26.4000
132,5,6.7274,1.2330,26.4000
132,6,6.8313,1.2686,26.4000
132,7,6.8793,1.1431,26.4000
132,8,6.5772,1.2315,26.4000
132,9,6.8640,1.1726,26.4000
132,10,6.5010,1.2359,26.4000
132,11,6.8039,1.2099,26.4000
132,12,6.5322,1.1759,26.4000
132,13,6.7313,1.3691,26.4000
132,14,6.4994,1.1098,26.4000
132,15,6.4501,1.2387,26.4000
132,16,6.8406,1.0443,26.4000
132,17,6.7070,1.2100,26.4000
132,18,6.5022,1.3458,26.4000
132,19,6.4967,1.2219,26.4000
133,0,6.4692,1.2442,26.4000
133,1,6.6226,1.1318,26.4000
133,2,6.3987,1.2741,26.4000
133,3,6.9363,1.2059,26.4000
133,4,6.1903,1.2118,26.4000
133,5,6.7274,1.2330,26.4000
133,6,6.8159,1.2609,26.4000
133,7,6.7540,1.1494,26.4000
133,8,6.6990,1.2376,26.4000
133,9,6.8360,1.1548,26.4000
133,10,6.6536,1.2250,26.4000
133,11,6.7749,1.2002,26.4000
133,12,6.6405,1.1761,26.4000
133,13,6.7372,1.3513,26.4000
133,14,6.4835,1.0814,26.4000
133,15,6.6472,1.5262,26.4000
133,16,6.8881,1.1077,26.4000
133,17,6.6657,1.2234,26.4000
133,18,6.3823,1.4890,26.4000
133,19,6.5845,1.2008,26.4000
134,0,6.2801,1.2510,26.4000
134,1,6.4499,1.1160,26.4000
134,2,6.4357,1.2747,26.4000
134,3,6.9062,1.2143,26.4000
134,4,6.0185,1.2187,26.4000
134,5,6.7274,1.2330,26.4000
134,6,6.7679,1.2580,26.4000
134,7,6.7045,1.1406,26.4000
134,8,6.6813,1.2489,26.4000
134,9,6.8453,1.0959,26.4000
134,10,6.7622,1.2069,26.4000
134,11,6.7355,1.2238,26.4000
134,12,6.6306,1.1796,26.4000
134,13,6.7461,1.3106,26.4000
134,14,6.4325,1.1557,26.4000
134,15,6.5869,1.6526,26.4000
134,16,6.8120,1.1569,26.4000
134,17,6.6842,1.2304,26.4000
134,18,6.5256,1.4137,26.4000
134,19,6.5749,1.1952,26.4000
135,0,6.1992,1.2564,26.4000
135,1,6.5523,1.0816,26.4000
135,2,6.4202,1.2924,26.4000
135,3,6.8413,1.2096,26.4000
135,4,5.9566,1.2285,26.2100
135,5,6.7274,1.2330,26.4000
135,6,6.8066,1.2602,26.4000
135,7,6.7267,1.1794,26.4000
135,8,6.6661,1.2667,26.4000
135,9,6.8280,1.0642,26.4000
135,10,6.5381,1.2086,26.4000
135,11,6.7569,1.2394,26.4000
135,12,6.5511,1.1972,26.4000
135,13,6.7529,1.4020,26.4000
135,14,6.2907,1.0970,26.4000
135,15,6.6248,1.4104,26.4000
135,16,6.8701,1.1988,26.4000
135,17,6.6757,1.2327,26.4000
135,18,6.6636,1.3358,26.4000
135,19,6.6094,1.2155,26.4000
136,0,6.3857,1.2420,26.4000
136,1,6.5558,1.1121,26.4000
136,2,6.5632,1.2504,26.4000
136,3,6.9022,1.1913,26.4000
136,4,6.6681,1.2202,26.4000
136,5,6.7274,1.2330,26.4000
136,6,6.7600,1.2765,26.4000
136,7,6.7786,1.1333,26.4000
136,8,6.5898,1.2942,26.4000
136,9,6.8140,1.0847,26.4000
136,10,6.5551,1.2103,26.4000
136,11,6.8332,1.2099,26.4000
136,12,6.5326,1.2353,26.4000
136,13,6.7396,1.4717,26.4000
136,14,6.2078,1.1747,26.4000
136,15,6.6437,1.3095,26.4000
136,16,6.8644,1.0858,26.4000
136,17,6.6892,1.2270,26.4000
136,18,6.6731,1.4301,26.4000
136,19,6.6498,1.2323,26.4000
137,0,6.3501,1.2451,26.4000
137,1,6.4453,1.1138,26.4000
137,2,6.5898,1.2363,26.4000
137,3,6.9123,1.1862,26.4000
137,4,6.6434,1.2071,26.4000
137,5,6.7274,1.2330,26.4000
137,6,6.7588,1.2663,26.4000
137,7,6.8701,1.1566,26.4000
137,8,6.6247,1.2956,26.4000
137,9,6.7734,1.0827,26.4000
137,10,6.5234,1.1975,26.4000
137,11,6.8297,1.1839,26.4000
137,12,6.5690,1.2032,26.4000
137,13,6.7290,1.4267,26.4000
137,14,6.5574,1.2054,26.4000
137,15,6.4014,1.4739,26.4000
137,16,6.7868,1.0501,26.4000
137,17,6.6746,1.2206,26.4000
137,18,6.4926,1.4087,26.4000
137,19,6.5036,1.1837,26.4000
138,0,6.3915,1.2544,26.4000
138,1,6.3200,1.1115,26.4000
138,2,6.3808,1.2295,26.4000
138,3,6.7802,1.1599,26.4000
138,4,6.1723,1.2086,26.4000
138,5,6.7274,1.2330,26.4000
138,6,6.7513,1.2305,26.4000
138,7,6.9140,1.1859,26.4000
138,8,6.6854,1.2885,26.4000
138,9,6.8493,1.1536,26.4000
138,10,6.6434,1.1975,26.4000
138,11,6.8246,1.2026,26.4000
138,12,6.6831,1.1898,26.4000
138,13,6.7418,1.2965,26.4000
138,14,6.4976,1.0785,26.4000
138,15,6.3953,1.5567,26.4000
138,16,6.7890,1.0936,26.4000
138,17,6.6701,1.2176,26.4000
138,18,6.4635,1.2951,26.4000
138,19,6.5220,1.1625,26.4000
139,0,6.4384,1.2598,26.4000
139,1,6.5251,1.1886,26.4000
139,2,6.6014,1.2896,26.4000
139,3,6.7870,1.1971,26.4000
139,4,6.2734,1.2159,26.4000
139,5,6.7274,1.2330,26.4000
139,6,6.7880,1.2520,26.4000
139,7,6.8902,1.2226,26.4000
139,8,6.6365,1.2586,26.4000
139,9,6.8721,1.1849,26.4000
139,10,6.6807,1.2160,26.4000
139,11,6.8054,1.2227,26.4000
139,12,6.5899,1.1929,26.4000
139,13,6.7531,1.3986,26.4000
139,14,6.3363,1.0282,26.4000
139,15,6.4319,1.5991,26.4000
139,16,6.8827,1.2195,26.4000
139,17,6.7147,1.2218,26.4000
139,18,6.4300,1.2607,26.4000
139,19,6.5991,1.1793,26.4000
140,0,6.3301,1.2583,26.4000
140,1,6.5099,1.1446,26.4000
140,2,6.5608,1.3170,26.4000
140,3,6.9040,1.2225,26.4000
140,4,6.5298,1.2106,26.4000
140,5,6.7274,1.2330,26.4000
140,6,6.8324,1.2739,26.4000
140,7,6.8083,1.1739,26.4000
140,8,6.6394,1.2608,26.4000
140,9,6.8494,1.1385,26.4000
140,10,6.6885,1.2259,26.4000
140,11,6.7287,1.2272,26.4000
140,12,6.4649,1.2213,26.4000
140,13,6.7407,1.4853,26.4000
140,14,6.2886,1.1893,26.4000
140,15,6.5219,1.3855,26.4000
140,16,6.9349,1.1832,26.4000
140,17,6.6960,1.2300,26.4000
140,18,6.5477,1.4856,26.4000
140,19,6.4964,1.2243,26.4000
141,0,6.5770,1.2601,26.4000
141,1,6.3982,1.0161,26.4000
141,2,6.5639,1.2438,26.4000
141,3,6.9012,1.1901,26.4000
141,4,6.3786,1.2036,26.4000
141,5,6.7274,1.2330,26.4000
141,6,6.7934,1.2562,26.4000
141,7,6.7766,1.1261,26.4000
141,8,6.6371,1.2739,26.4000
141,9,6.7827,1.0952,26.4000
141,10,6.5961,1.2152,26.4000
141,11,6.7607,1.2035,26.4000
141,12,6.5472,1.2070,26.4000
141,13,6.7318,1.4949,26.4000
141,14,6.4450,1.2992,26.4000
141,15,6.5926,1.2749,26.4000
141,16,6.7541,1.1904,26.4000
141,17,6.6611,1.2281,26.4000
141,18,6.5781,1.5032,26.4000
141,19,6.5219,1.2092,26.4000
142,0,6.2994,1.2607,26.4000
142,1,6.3908,1.0717,26.4000
142,2,6.5045,1.2252,26.4000
142,3,6.8038,1.1854,26.4000
142,4,6.2848,1.2005,26.4000
142,5,6.7274,1.2330,26.4000
142,6,6.7952,1.2531,26.4000
142,7,6.7719,1.1243,26.4000
142,8,6.6588,1.2695,26.4000
142,9,6.7525,1.1614,26.4000
142,10,6.5090,1.1956,26.4000
142,11,6.7997,1.2100,26.4000
142,12,6.6250,1.2076,26.4000
142,13,6.7346,1.4406,26.4000
142,14,6.6916,1.1499,26.4000
142,15,6.7276,1.4297,26.4000
142,16,6.7778,1.1608,26.4000
142,17,6.6916,1.2176,26.4000
142,18,6.4685,1.3425,26.4000
142,19,6.6094,1.1867,26.4000
143,0,6.1345,1.2448,26.4000
143,1,6.5394,1.1834,26.4000
143,2,6.5670,1.2183,26.4000
143,3,6.7743,1.1556,26.4000
143,4,6.4195,1.2248,26.4000
143,5,6.7274,1.2330,26.4000
143,6,6.7833,1.2595,26.4000
143,7,6.7565,1.1429,26.4000
143,8,6.5715,1.2667,26.4000
143,9,6.8339,1.1657,26.4000
143,10,6.6476,1.2022,26.4000
143,11,6.8371,1.2180,26.4000
143,12,6.6494,1.2116,26.4000
143,13,6.7363,1.4519,26.4000
143,14,6.6769,1.0592,26.4000
143,15,6.5827,1.4564,26.4000
143,16,6.8172,1.1320,26.4000
143,17,6.6921,1.2169,26.4000
143,18,6.3374,1.2295,26.4000
143,19,6.7095,1.2083,26.4000
144,0,6.1239,1.2490,26.4000
144,1,6.7195,1.1737,26.4000
144,2,6.4583,1.2289,26.4000
144,3,6.8137,1.1930,26.4000
144,4,6.2058,1.2214,26.4000
144,5,6.7274,1.2330,26.4000
144,6,6.7915,1.2440,26.4000
144,7,6.8004,1.1198,26.4000
144,8,6.6321,1.2692,26.4000
144,9,6.8297,1.1486,26.4000
144,10,6.6335,1.2106,26.4000
144,11,6.8014,1.2013,26.4000
144,12,6.5887,1.1870,26.4000
144,13,6.7373,1.4002,26.4000
144,14,6.5848,1.1504,26.4000
144,15,6.3748,1.2945,26.4000
144,16,6.8176,1.1761,26.4000
144,17,6.7102,1.2126,26.4000
144,18,6.4611,1.2770,26.4000
144,19,6.6974,1.2381,26.4000
145,0,6.0966,1.2492,26.4000
145,1,6.6475,1.0596,26.4000
145,2,6.4855,1.2715,26.4000
145,3,6.7985,1.2154,26.4000
145,4,6.2904,1.2223,26.4000
145,5,6.7274,1.2330,26.4000
145,6,6.7726,1.2329,26.4000
145,7,6.8127,1.1758,26.4000
145,8,6.6672,1.2786,26.4000
145,9,6.8185,1.1329,26.4000
145,10,6.6413,1.2168,26.4000
145,11,6.7434,1.2208,26.4000
145,12,6.5432,1.1989,26.4000
145,13,6.7528,1.4738,26.4000
145,14,6.6138,1.2007,26.4000
145,15,6.5777,1.2674,26.4000
145,16,6.8236,1.2316,26.4000
145,17,6.6726,1.2140,26.4000
145,18,6.6742,1.5069,26.4000
145,19,6.5248,1.2144,26.4000
146,0,6.1350,1.2530,26.4000
146,1,6.5618,1.0624,26.4000
146,2,6.5091,1.2801,26.4000
146,3,6.8669,1.2158,26.4000
146,4,6.4706,1.2086,26.4000
146,5,6.7274,1.2330,26.4000
146,6,6.7972,1.2658,26.4000
